"GEO_ID","NAME","P3_001N","P3_002N","P3_003N","P3_004N","P3_005N","P3_006N","P3_007N","P3_008N","P3_009N","P3_010N","P3_011N","P3_012N","P3_013N","P3_014N","P3_015N","P3_016N","P3_017N","P3_018N","P3_019N","P3_020N","P3_021N","P3_022N","P3_023N","P3_024N","P3_025N","P3_026N","P3_027N","P3_028N","P3_029N","P3_030N","P3_031N","P3_032N","P3_033N","P3_034N","P3_035N","P3_036N","P3_037N","P3_038N","P3_039N","P3_040N","P3_041N","P3_042N","P3_043N","P3_044N","P3_045N","P3_046N","P3_047N","P3_048N","P3_049N","P3_050N","P3_051N","P3_052N","P3_053N","P3_054N","P3_055N","P3_056N","P3_057N","P3_058N","P3_059N","P3_060N","P3_061N","P3_062N","P3_063N","P3_064N","P3_065N","P3_066N","P3_067N","P3_068N","P3_069N","P3_070N","P3_071N"
"0500000US39103","Medina County, Ohio","142218","136692","132041","1710","211","1691","18","1021","5526","5309","413","1994","418","39","2344","14","0","3","41","7","0","5","11","17","3","192","56","2","5","32","8","0","54","5","18","0","2","0","5","0","5","0","0","0","0","0","16","5","2","5","0","2","0","2","0","0","0","0","0","0","0","0","9","3","6","0","0","0","0","0","0"
"0500000US39105","Meigs County, Ohio","17507","17047","16791","123","46","23","0","64","460","446","39","277","6","6","118","0","0","0","0","0","0","0","0","0","0","14","8","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US39107","Mercer County, Ohio","31679","31033","30154","140","70","138","302","229","646","609","42","250","35","5","256","9","0","0","4","0","0","4","4","0","0","36","12","9","0","0","3","0","7","2","2","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US39109","Miami County, Ohio","83447","80277","76229","1930","153","1226","19","720","3170","3030","530","1239","248","26","881","34","15","0","32","2","0","8","10","5","0","131","63","4","2","12","17","0","16","11","0","0","0","4","0","2","0","0","0","0","0","0","8","3","1","2","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0"
"0500000US39111","Monroe County, Ohio","10698","10461","10389","16","12","21","3","20","237","223","2","127","11","3","66","2","0","0","1","2","0","0","8","1","0","14","2","4","0","0","7","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US39113","Montgomery County, Ohio","420586","399647","297733","83708","1083","10218","194","6711","20939","19421","3624","5927","1877","120","6122","768","205","41","496","27","0","81","72","44","17","1353","650","72","14","156","64","6","199","88","27","2","27","8","17","17","3","0","0","3","0","0","130","37","12","61","9","6","0","0","0","0","5","0","0","0","0","0","30","12","11","5","0","0","2","5","5"
"0500000US39115","Morgan County, Ohio","10947","10489","10082","328","20","20","4","35","458","368","111","159","12","0","63","16","0","0","3","0","2","2","0","0","0","85","65","5","0","0","0","0","6","0","0","1","5","0","0","0","0","0","3","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3","0","3","0","0","0","0","0","0"
"0500000US39117","Morrow County, Ohio","26895","25979","25566","115","65","77","5","151","916","889","65","479","33","8","288","0","0","0","12","0","0","1","0","3","0","25","6","0","0","0","7","1","7","1","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"0500000US39119","Muskingum County, Ohio","66950","64124","60957","2371","130","308","7","351","2826","2593","708","1053","94","12","612","70","0","0","28","1","0","10","5","0","0","231","189","4","5","12","6","0","3","0","6","0","0","0","2","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0"
"0500000US39121","Noble County, Ohio","11433","11214","10332","754","27","19","0","82","219","200","0","126","17","0","53","0","1","0","0","0","0","0","0","2","1","17","1","0","0","5","0","0","2","0","5","0","0","0","0","4","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US39123","Ottawa County, Ohio","32939","31659","30803","265","69","130","6","386","1280","1244","71","430","35","4","689","10","0","0","0","0","0","2","2","1","0","31","8","4","2","0","0","0","7","6","1","0","0","0","3","0","0","0","0","0","0","0","5","0","0","3","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US39125","Paulding County, Ohio","14273","13720","13240","117","63","16","1","283","553","515","44","221","1","2","226","0","3","0","0","7","0","5","2","4","0","38","14","0","0","0","2","0","7","0","3","0","0","0","9","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US39127","Perry County, Ohio","26960","26069","25797","67","79","47","0","79","891","850","70","509","14","4","242","0","0","0","0","7","0","0","0","3","1","32","12","0","0","1","5","0","4","9","0","1","0","0","0","0","0","0","0","0","0","0","8","0","0","7","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"0500000US39129","Pickaway County, Ohio","45401","43671","41187","1887","125","224","11","237","1730","1660","190","843","91","3","501","10","1","0","17","2","0","0","0","2","0","61","34","1","0","0","3","0","16","0","2","0","0","0","1","0","4","0","0","0","0","0","5","0","0","2","0","0","0","0","3","0","0","0","0","0","0","0","4","0","1","0","3","0","0","0","0"
"0500000US39131","Pike County, Ohio","20627","19938","19575","149","101","55","5","53","689","644","64","378","22","10","142","5","6","0","0","2","1","4","5","5","0","36","26","2","2","1","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","9","3","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US39133","Portage County, Ohio","132034","125997","115742","6166","232","2872","31","954","6037","5740","766","2052","504","38","2160","88","19","0","79","1","0","14","12","0","7","276","127","20","0","31","12","9","42","13","13","0","7","0","0","0","2","0","0","0","0","0","16","4","0","4","0","1","0","3","0","0","0","4","0","0","0","0","5","0","3","2","0","0","0","0","0"
"0500000US39135","Preble County, Ohio","31745","30761","30323","124","75","133","4","102","984","945","84","548","59","3","241","5","0","0","5","0","0","0","0","0","0","36","11","2","0","0","8","0","14","0","0","0","0","0","1","0","0","0","0","0","0","0","3","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US39137","Putnam County, Ohio","25676","25047","24168","83","42","46","0","708","629","588","27","155","23","16","350","0","0","0","3","0","0","11","0","2","1","36","0","4","0","1","7","0","9","3","3","4","0","0","2","3","0","0","0","0","0","0","5","0","0","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US39139","Richland County, Ohio","97883","94255","83692","8982","199","641","41","700","3628","3501","627","1459","175","26","1008","72","12","6","87","1","0","18","10","0","0","114","77","2","0","2","8","3","17","4","0","0","0","0","0","0","1","0","0","0","0","0","11","0","1","6","1","0","0","3","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0"
"0500000US39141","Ross County, Ohio","60804","58415","54032","3658","175","300","20","230","2389","2264","459","1112","94","10","514","25","4","0","17","16","0","5","1","6","1","117","77","10","0","8","1","1","10","10","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","5","3","0","0","2","0","0","0","0"
"0500000US39143","Sandusky County, Ohio","45950","43468","40419","1324","168","166","7","1384","2482","2384","301","619","84","1","1320","15","0","0","25","0","0","10","9","0","0","93","28","2","3","20","4","3","23","2","7","0","0","0","0","1","0","0","0","0","0","0","5","0","2","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US39145","Scioto County, Ohio","58128","56249","53686","1787","218","222","12","324","1879","1827","228","1094","61","15","390","9","5","3","9","0","0","10","0","0","3","48","36","1","2","0","0","0","6","1","0","0","0","0","0","1","0","1","0","0","0","0","3","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0"
"0500000US39147","Seneca County, Ohio","43031","41351","39193","1072","101","293","30","662","1680","1582","249","549","82","8","650","18","1","0","5","6","0","5","3","3","3","92","33","1","4","9","12","0","12","5","8","0","0","0","7","0","0","0","0","0","1","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0"
"0500000US39149","Shelby County, Ohio","36270","35158","33808","608","86","336","29","291","1112","1061","224","412","47","23","306","9","4","0","24","1","0","1","9","1","0","41","17","2","0","1","3","1","2","11","3","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","8","3","5","0","0","0","0","0","0"
"0500000US39151","Stark County, Ohio","294899","280889","253735","21071","837","2532","85","2629","14010","13265","2484","4582","720","57","4752","281","37","7","268","3","2","23","26","13","10","686","378","48","12","92","24","4","83","19","14","0","1","1","4","5","0","0","0","1","0","0","49","13","1","31","0","0","0","4","0","0","0","0","0","0","0","0","9","5","3","0","1","0","0","1","1"
"0500000US39153","Summit County, Ohio","428512","409818","330459","58378","847","16414","121","3599","18694","17661","3184","5658","1418","91","5937","610","121","15","406","26","2","35","58","99","1","911","476","52","10","118","54","2","110","39","21","0","8","1","18","0","0","2","0","0","0","0","103","49","5","40","2","0","0","1","5","0","0","0","0","1","0","0","15","14","0","0","0","1","0","4","4"
"0500000US39155","Trumbull County, Ohio","161789","155202","140108","13019","255","895","25","900","6587","6256","897","2428","336","29","2307","116","15","12","96","0","0","13","0","7","0","292","148","8","5","30","15","13","43","8","3","0","0","0","1","3","6","6","3","0","0","0","36","9","0","12","2","2","0","8","1","0","0","0","2","0","0","0","3","0","3","0","0","0","0","0","0"
"0500000US39157","Tuscarawas County, Ohio","72057","69650","67225","544","584","245","16","1036","2407","2334","209","1086","86","13","899","9","0","0","14","1","0","17","0","0","0","60","37","3","0","0","7","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","1","0","0","0","0"
"0500000US39159","Union County, Ohio","46614","44832","40605","1044","83","2741","0","359","1782","1699","153","641","180","8","665","15","6","0","14","0","0","7","3","7","0","73","33","6","0","8","1","3","12","8","1","1","0","0","0","0","0","0","0","0","0","0","10","0","1","8","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"0500000US39161","Van Wert County, Ohio","22063","21347","20689","183","56","76","10","333","716","662","86","265","26","3","265","2","0","0","6","0","0","0","5","0","4","41","16","1","0","5","3","0","8","3","0","0","0","0","0","4","0","0","1","0","0","0","11","0","5","0","0","0","0","0","6","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0"
"0500000US39163","Vinton County, Ohio","9981","9685","9609","32","16","22","0","6","296","285","26","183","5","0","66","0","0","0","0","0","0","5","0","0","0","10","4","0","0","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US39165","Warren County, Ohio","182253","174378","153842","6447","285","11939","109","1756","7875","7485","678","2556","909","28","3045","40","39","0","96","9","4","25","37","15","4","350","102","25","1","38","22","3","81","38","20","10","0","0","7","0","0","0","0","0","0","3","40","2","3","23","5","5","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US39167","Washington County, Ohio","47860","46244","45149","505","108","242","8","232","1616","1487","199","749","85","18","389","15","3","3","3","5","0","10","8","0","0","124","82","11","0","6","4","0","16","0","0","0","4","1","0","0","0","0","0","0","0","0","5","0","0","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US39169","Wayne County, Ohio","88837","85770","82659","1369","156","771","33","782","3067","2941","338","1283","148","17","1054","18","7","5","34","7","0","17","3","5","5","106","44","1","0","8","5","0","19","14","8","0","0","2","2","1","0","0","0","0","0","2","17","3","0","9","1","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","3","3"
"0500000US39171","Williams County, Ohio","28880","27801","26799","285","67","150","8","492","1079","1037","36","425","35","7","501","1","3","0","8","0","0","11","3","7","0","41","14","2","3","3","0","0","10","2","0","0","0","0","4","0","0","0","0","0","0","3","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US39173","Wood County, Ohio","104955","99519","92779","2608","251","2183","9","1689","5436","5257","530","1459","374","24","2681","36","25","1","56","5","3","24","27","12","0","154","63","10","2","9","0","4","49","14","1","0","0","0","0","2","0","0","0","0","0","0","20","1","3","16","0","0","0","0","0","0","0","0","0","0","0","0","5","1","3","0","1","0","0","0","0"
"0500000US39175","Wyandot County, Ohio","16951","16508","16165","47","19","73","3","201","443","433","27","185","24","1","189","1","3","0","0","0","0","2","0","1","0","8","0","0","0","4","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0"
"0500000US40001","Adair County, Oklahoma","14420","12744","6347","33","5919","118","3","324","1676","1637","23","1452","3","2","131","13","0","0","0","1","11","0","1","0","0","37","20","0","0","0","8","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US40003","Alfalfa County, Oklahoma","4560","4365","3842","227","169","7","0","120","195","179","9","103","15","0","46","1","1","2","0","0","0","0","0","0","2","14","7","0","0","0","3","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"0500000US40005","Atoka County, Oklahoma","11081","10145","7867","503","1483","49","4","239","936","901","33","723","12","0","89","32","0","1","4","5","0","2","0","0","0","35","23","0","0","4","6","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US40007","Beaver County, Oklahoma","3748","3502","2931","4","38","15","6","508","246","239","4","105","11","0","116","0","0","0","1","2","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0"
"0500000US40009","Beckham County, Oklahoma","17013","16035","13486","1046","608","105","9","781","978","944","59","492","22","4","337","15","4","0","8","0","0","1","2","0","0","25","11","1","0","0","2","4","6","1","0","0","0","0","0","0","0","0","0","0","0","0","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US40011","Blaine County, Oklahoma","6548","6057","5082","209","471","18","8","269","491","452","18","207","0","10","172","28","0","0","0","3","2","0","0","6","6","34","6","1","0","0","7","0","10","0","6","0","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0"
"0500000US40013","Bryan County, Oklahoma","35266","31598","25227","562","4628","239","14","928","3668","3530","183","2603","66","11","539","75","0","2","6","7","5","19","8","3","3","127","83","0","0","12","14","0","15","3","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1"
